YEAR,HHWT,MET2013,PUMA,OWNERSHPD,MORTAMT1,RENT,PERNUM,PERWT,SEX,AGE,MARST,RACE,HISPAN,EDUC,EMPSTAT,OCC2010,IND,INCTOT,FTOTINC,POVERTY,MIGMET1,MIGPLAC1,MIGPUMA1
2012,38,47900,1105,22,0,900,2,61,2,73,5,2,0,7,3,9920,0,10000,38000,276,,6.0,3700.0
2012,65,47900,1101,13,1500,0,6,82,1,17,6,2,0,6,3,9920,0,0,246700,501,,6.0,3700.0
2012,95,12580,802,0,0,0,1,95,1,19,6,4,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2012,113,47900,1004,13,1500,0,1,113,2,34,6,4,0,11,2,720,7460,16600,16600,141,,6.0,3700.0
2012,37,47900,1004,13,3300,0,3,58,1,37,6,1,0,10,3,5510,6380,0,478100,501,,6.0,3700.0
2012,73,12580,504,0,0,0,1,73,2,20,6,1,1,7,3,4250,7770,1200,9999999,0,,6.0,3700.0
2012,84,47900,1007,22,0,2000,1,84,2,50,4,1,0,11,1,20,9190,95030,95030,501,,6.0,3700.0
2012,73,47900,301,13,1600,0,3,66,1,28,6,1,0,10,1,1020,7380,59000,250400,501,,6.0,3700.0
2012,54,38340,100,0,0,0,1,54,1,18,6,1,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2012,71,14460,3301,22,0,1300,2,71,1,21,6,8,0,6,1,1920,2190,1500,1500,13,,6.0,3700.0
2012,34,44140,1600,0,0,0,1,34,2,18,6,6,0,6,3,5820,9470,0,9999999,0,,6.0,3700.0
2012,174,14460,1000,22,0,1600,1,174,2,30,1,6,0,10,1,5700,5592,48000,60200,327,,6.0,3700.0
2012,174,14460,1000,22,0,1600,2,197,1,34,1,6,0,10,2,5620,3580,12200,60200,327,,6.0,3700.0
2012,174,14460,1000,22,0,1600,3,251,2,4,6,9,0,1,0,9920,0,9999999,60200,327,,6.0,3700.0
2012,269,14460,1300,13,1600,0,4,358,1,27,6,1,0,6,1,7140,6070,60000,60000,501,,6.0,3700.0
2012,74,14460,504,22,0,1700,1,75,2,26,6,1,0,10,1,20,6990,70000,70000,501,,6.0,3700.0
2012,264,14460,3303,22,0,1600,2,250,1,24,6,1,0,6,1,6260,770,25000,25000,211,,6.0,3700.0
2012,65,14460,505,22,0,2300,4,118,2,24,6,1,0,10,1,2200,7890,10000,10000,85,,6.0,3700.0
2012,61,14460,1000,22,0,1400,1,60,2,50,2,6,0,10,1,3130,8270,45000,45000,383,,6.0,3700.0
2012,124,14460,3301,0,0,0,1,124,1,18,6,1,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2012,68,14460,3304,0,0,0,1,68,2,18,6,8,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2012,115,14460,3603,22,0,1500,1,115,2,41,6,8,0,6,1,4510,8980,7200,7200,39,,6.0,3700.0
2012,115,14460,3603,22,0,1500,2,126,1,24,6,9,2,6,3,4220,7690,0,7200,39,,6.0,3700.0
2012,115,14460,3603,22,0,1500,3,93,1,13,6,8,4,2,0,9920,0,9999999,7200,39,,6.0,3700.0
2012,115,14460,3603,22,0,1500,4,204,1,49,6,8,0,8,3,5820,6695,0,0,1,,6.0,3700.0
2012,63,14460,506,13,1300,0,3,54,1,23,6,1,0,10,3,2540,7870,5000,5000,42,,6.0,3700.0
2012,66,14460,3400,0,0,0,1,66,1,19,6,1,0,7,3,4420,7870,500,9999999,0,,6.0,3700.0
2012,75,14460,503,13,1200,0,3,193,1,32,2,1,1,6,3,220,770,20400,72400,310,,6.0,3700.0
2012,95,14460,3603,22,0,1300,1,95,2,28,1,8,2,7,1,2150,7070,12000,25490,168,,6.0,3700.0
2012,30,38340,100,0,0,0,1,30,1,18,6,1,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2012,61,14460,506,22,0,2600,3,74,1,30,6,1,0,11,1,2200,7870,56100,56100,474,,6.0,3700.0
2012,40,14460,506,0,0,0,1,40,1,19,6,1,0,7,3,4420,7870,500,9999999,0,,6.0,3700.0
2012,141,14460,3303,22,0,1700,2,227,2,27,6,1,0,10,1,620,7590,30000,30000,254,,6.0,3700.0
2012,43,14460,506,0,0,0,1,43,2,20,6,6,0,6,1,620,7870,200,9999999,0,,6.0,3700.0
2012,66,44140,1600,0,0,0,1,66,2,18,6,6,0,6,3,5820,9470,0,9999999,0,,6.0,3700.0
2012,42,14460,502,22,0,400,2,62,1,19,6,7,1,6,2,3930,7680,12500,14000,106,,6.0,3700.0
2012,85,14460,3304,0,0,0,1,85,2,18,6,8,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2012,195,14460,506,22,0,1500,2,197,2,33,6,1,0,10,3,730,7380,85000,85000,501,,6.0,3700.0
2012,163,14460,508,0,0,0,1,163,1,19,6,1,0,7,3,4420,7870,500,9999999,0,,6.0,3700.0
2012,50,14460,505,22,0,1600,1,50,2,25,1,1,0,10,1,710,7390,199000,229000,501,,6.0,3700.0
2012,50,14460,505,22,0,1600,2,61,1,29,1,1,0,11,1,2200,7870,30000,229000,501,,6.0,3700.0
2012,51,14460,704,21,0,0,1,51,2,46,6,1,0,10,1,4510,8980,7300,24500,135,,6.0,5900.0
2012,60,49340,302,22,0,380,1,60,2,73,3,1,0,6,3,9920,0,16600,16600,151,,6.0,5900.0
2012,110,14460,3301,0,0,0,1,110,2,18,6,1,1,6,3,9920,0,0,9999999,0,,6.0,3700.0
2012,60,14460,503,22,0,2000,2,76,2,45,1,1,0,11,1,1830,7290,270000,423000,501,,6.0,5900.0
2012,75,19820,2907,22,0,650,3,61,2,22,6,1,0,6,1,4760,5380,4000,40000,224,,6.0,5900.0
2012,100,19820,2904,13,1100,0,6,118,2,46,6,1,0,6,1,5700,8980,25000,133100,351,,6.0,3700.0
2012,91,28020,2101,12,0,0,3,162,1,67,6,1,0,6,1,4760,5170,23700,56324,316,,6.0,3700.0
2012,90,19820,2902,12,0,0,3,125,2,34,6,1,0,10,1,5240,8680,4700,40700,228,,6.0,3700.0
2012,100,19820,2906,13,3700,0,1,99,1,43,1,1,0,10,1,800,6970,342300,342300,501,,6.0,3700.0
2012,100,19820,2906,13,3700,0,2,89,2,38,1,1,0,10,3,4840,7390,0,342300,501,,6.0,3700.0
2012,100,19820,2906,13,3700,0,3,85,2,4,6,1,0,1,0,9920,0,9999999,342300,501,,6.0,3700.0
2012,100,19820,2906,13,3700,0,4,85,2,1,6,1,0,0,0,9920,0,9999999,342300,501,,6.0,3700.0
2012,90,11460,2702,0,0,0,1,90,2,19,6,1,0,6,3,9920,0,62000,9999999,0,,6.0,5900.0
2012,68,19820,2800,13,2400,0,2,49,1,58,1,1,1,11,1,2200,7870,48000,121850,501,,6.0,3700.0
2012,67,19820,2904,0,0,0,1,67,1,34,6,1,0,7,3,2700,6570,35000,9999999,0,,6.0,3700.0
2012,128,19820,2907,22,0,580,1,128,1,21,1,1,1,7,1,4220,9590,52000,60000,326,,6.0,5900.0
2012,128,19820,2907,22,0,580,2,128,2,19,1,1,1,6,3,5400,7980,8000,60000,326,,6.0,5900.0
2012,80,19820,3209,13,570,0,2,166,2,25,6,2,0,11,1,4760,5170,2500,63500,421,,6.0,3700.0
2012,5,11460,2702,0,0,0,1,5,2,20,6,1,0,7,3,4720,8680,65000,9999999,0,,6.0,3700.0
2012,130,33460,1407,22,0,2500,3,160,2,22,6,1,0,6,1,4830,7670,6000,6000,51,,6.0,3700.0
2012,151,33460,1404,22,0,1100,1,151,1,81,4,1,0,11,3,2200,7870,91000,91000,501,,6.0,5900.0
2012,173,33460,1409,12,0,0,1,173,2,25,1,1,0,10,2,710,7390,51500,111500,501,,6.0,5900.0
2012,173,33460,1409,12,0,0,2,62,1,27,1,1,0,10,1,1530,3960,60000,111500,501,,6.0,5900.0
2012,272,33460,1103,13,1600,0,5,211,1,25,6,1,0,6,2,5850,5380,12000,12000,101,,6.0,3700.0
2012,89,33460,1201,13,4500,0,3,94,2,22,6,1,0,10,2,4720,4970,0,72000,402,,6.0,5900.0
2012,103,27140,1000,22,0,670,1,102,1,47,1,7,4,10,1,7700,1280,24000,24000,130,,6.0,5900.0
2012,103,27140,1000,22,0,670,2,73,2,48,1,7,4,6,3,9920,0,0,24000,130,,6.0,5900.0
2012,103,27140,1000,22,0,670,3,49,1,14,6,7,4,2,0,9920,0,9999999,24000,130,,6.0,5900.0
2012,58,25060,2000,0,0,0,1,58,2,25,6,8,4,6,1,1100,9680,20000,9999999,0,,6.0,3700.0
2012,415,28140,800,13,290,0,1,415,2,48,3,1,0,6,1,4520,8980,6500,6500,55,,6.0,5900.0
2012,109,28140,800,22,0,650,1,109,2,33,6,2,0,11,1,30,9590,60000,60000,501,,6.0,3700.0
2012,82,28140,1005,22,0,650,1,82,2,39,6,2,0,8,1,9100,6180,15000,17800,117,,6.0,3700.0
2012,82,28140,1005,22,0,650,2,90,1,18,6,2,0,7,3,5620,5380,2800,17800,117,,6.0,3700.0
2012,376,17860,600,22,0,1200,1,377,1,25,6,1,0,11,1,430,7870,31000,31000,260,,6.0,3700.0
2012,83,41180,1804,12,0,0,1,82,1,68,1,1,0,10,3,9920,0,115600,183500,501,,6.0,5900.0
2012,83,41180,1804,12,0,0,2,89,2,66,1,1,0,6,3,9920,0,67900,183500,501,,6.0,5900.0
2012,59,44180,2602,22,0,400,2,73,2,56,5,1,0,6,3,4700,6680,7300,7300,62,,6.0,3700.0
2012,131,44180,2603,13,340,0,3,197,2,50,2,1,0,6,2,4610,7580,970,970,8,,6.0,5900.0
2012,60,41180,1703,22,0,630,1,59,1,27,6,7,1,10,2,2720,8560,10000,10000,83,,6.0,3700.0
2012,101,17860,600,22,0,1000,1,101,2,38,3,6,0,10,1,2860,7490,30700,30700,195,,6.0,5900.0
2012,101,17860,600,22,0,1000,2,139,1,9,6,6,0,1,0,9920,0,9999999,30700,195,,6.0,5900.0
2012,149,44180,2601,12,0,0,1,149,1,65,1,1,0,7,3,3930,9590,27600,27600,201,,6.0,3700.0
2012,149,44180,2601,12,0,0,2,136,2,62,1,1,0,7,3,9920,0,0,27600,201,,6.0,3700.0
2012,320,27900,2800,12,0,0,1,321,1,55,1,1,4,3,1,8800,1180,22000,22000,119,,6.0,3700.0
2012,320,27900,2800,12,0,0,2,289,2,15,1,1,4,2,0,9920,0,0,22000,119,,6.0,3700.0
2012,320,27900,2800,12,0,0,3,330,1,6,6,1,4,1,0,9920,0,9999999,22000,119,,6.0,3700.0
2012,115,28140,800,13,900,0,3,117,1,17,6,1,0,5,1,6050,180,1000,69400,380,,6.0,5900.0
2012,65,36540,901,0,0,0,1,65,2,18,6,1,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2012,434,36540,901,21,0,0,1,434,1,58,5,1,0,8,1,5610,4870,20300,20300,172,,6.0,5900.0
2012,101,36540,904,0,0,0,1,101,2,18,6,1,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2012,115,36540,903,0,0,0,1,115,2,18,6,1,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2012,225,30700,801,22,0,610,1,225,1,33,1,1,0,10,1,6355,770,25000,60000,327,,6.0,3700.0
2012,225,30700,801,22,0,610,2,148,2,30,1,2,0,10,1,2140,7270,35000,60000,327,,6.0,3700.0
2012,225,30700,801,22,0,610,3,236,1,1,6,8,0,0,0,9920,0,9999999,60000,327,,6.0,3700.0
2012,138,36540,702,12,0,0,3,163,2,35,1,6,0,10,3,4840,7370,14000,97200,340,,6.0,3700.0
2012,138,36540,702,12,0,0,5,134,1,35,1,1,0,10,1,4850,4390,34700,97200,340,,6.0,3700.0
2012,153,29820,405,22,0,1200,7,208,1,21,6,7,4,6,1,4220,8680,600,600,4,,6.0,3700.0
2012,104,39900,101,0,0,0,1,104,2,19,6,1,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2012,164,29820,410,22,0,740,1,165,2,57,1,1,0,8,1,4700,5790,32500,62500,410,,6.0,3700.0
2012,164,29820,410,22,0,740,2,171,1,58,1,1,0,6,1,4000,8590,30000,62500,410,,6.0,3700.0
2012,66,29820,412,22,0,1700,1,66,1,43,1,1,0,10,1,4400,7170,93900,123500,501,,6.0,3700.0
2012,66,29820,412,22,0,1700,2,66,2,47,1,4,0,10,1,2630,7370,29600,123500,501,,6.0,3700.0
2012,321,29820,401,22,0,320,1,321,2,54,4,7,4,7,2,4610,9290,25000,25000,212,,6.0,5900.0
2012,35,29820,404,12,0,0,1,35,2,35,1,1,1,6,1,4050,8680,10000,30000,98,,6.0,3700.0
2012,35,29820,404,12,0,0,2,38,1,34,1,1,1,2,1,6355,770,20000,30000,98,,6.0,3700.0
2012,35,29820,404,12,0,0,3,37,1,13,6,1,1,2,0,9920,0,9999999,30000,98,,6.0,3700.0
2012,35,29820,404,12,0,0,4,35,2,11,6,1,1,2,0,9920,0,9999999,30000,98,,6.0,3700.0
2012,35,29820,404,12,0,0,5,34,2,9,6,1,1,1,0,9920,0,9999999,30000,98,,6.0,3700.0
2012,35,29820,404,12,0,0,6,34,2,6,6,1,1,0,0,9920,0,9999999,30000,98,,6.0,3700.0
2012,50,29820,406,22,0,1000,1,50,1,56,1,1,1,6,3,4250,7190,16800,17530,98,,6.0,3700.0
2012,50,29820,406,22,0,1000,2,54,2,57,1,1,1,6,2,4760,5170,0,17530,98,,6.0,3700.0
2012,50,29820,406,22,0,1000,3,71,2,18,6,1,1,6,1,5620,5170,730,17530,98,,6.0,3700.0
2012,76,29820,412,22,0,730,1,76,1,40,1,1,1,0,1,7410,770,40000,60700,395,,6.0,3700.0
2012,76,29820,412,22,0,730,2,82,2,55,1,1,0,6,1,4940,7590,20700,60700,395,,6.0,3700.0
2012,60,29820,407,13,900,0,1,60,2,19,6,1,0,7,1,4430,8590,12500,12500,106,,6.0,3700.0
2012,195,29820,410,22,0,810,1,195,2,23,6,1,0,7,3,9920,0,0,0,1,,6.0,5900.0
2012,70,29820,402,12,0,0,2,111,1,62,2,1,0,11,3,9920,0,14400,26400,192,,6.0,3700.0
2012,71,29820,406,22,0,670,1,72,2,59,5,2,0,5,1,3600,9480,36000,36000,303,,6.0,3700.0
2012,254,29820,406,22,0,830,2,354,2,79,5,6,0,2,3,9920,0,9000,22500,149,,6.0,3700.0
2012,165,29820,405,22,0,800,1,165,1,32,6,1,1,6,1,4340,9090,39000,39000,330,,6.0,3700.0
2012,85,29820,404,22,0,550,1,85,2,35,1,1,1,7,1,3410,5070,20000,41000,116,,6.0,3700.0
2012,85,29820,404,22,0,550,2,95,1,41,1,1,1,6,1,4220,7690,15000,41000,116,,6.0,3700.0
2012,85,29820,404,22,0,550,3,91,1,14,6,1,1,4,0,9920,0,9999999,41000,116,,6.0,3700.0
2012,85,29820,404,22,0,550,4,91,1,9,6,1,1,1,0,9920,0,9999999,41000,116,,6.0,3700.0
2012,85,29820,404,22,0,550,5,84,2,6,6,1,1,1,0,9920,0,9999999,41000,116,,6.0,3700.0
2012,85,29820,404,22,0,550,6,100,2,3,6,1,1,0,0,9920,0,9999999,41000,116,,6.0,3700.0
2012,54,29820,406,12,0,0,1,54,1,76,4,1,0,6,3,9920,0,5700,5700,52,,6.0,3700.0
2012,89,29820,404,22,0,550,1,88,2,29,3,1,1,7,2,5110,7970,0,0,1,,6.0,3700.0
2012,89,29820,404,22,0,550,2,115,1,14,6,1,1,2,0,9920,0,9999999,0,1,,6.0,3700.0
2012,89,29820,404,22,0,550,3,107,2,11,6,1,1,1,0,9920,0,9999999,0,1,,6.0,3700.0
2012,89,29820,404,22,0,550,4,157,1,29,6,1,1,6,1,4530,9090,16000,0,135,,6.0,3700.0
2012,333,29820,412,12,0,0,1,333,2,47,6,1,0,10,3,9920,0,0,7200,40,,6.0,5900.0
2012,333,29820,412,12,0,0,2,453,2,83,1,1,0,7,3,9920,0,0,7200,40,,6.0,5900.0
2012,333,29820,412,12,0,0,3,495,1,81,1,1,0,11,3,9920,0,7200,7200,40,,6.0,5900.0
2012,154,39900,101,22,0,590,3,186,1,20,6,1,1,5,1,7200,8770,1000,36000,129,,6.0,3700.0
2012,203,29820,406,22,0,1200,5,275,1,21,6,7,1,6,1,7630,8660,20000,80000,292,,6.0,3700.0
2012,105,29820,409,22,0,800,1,105,2,35,3,1,0,4,1,8350,8880,2000,2000,10,,6.0,3700.0
2012,105,29820,409,22,0,800,2,68,2,14,6,1,0,2,0,9920,0,9999999,2000,10,,6.0,3700.0
2012,105,29820,409,22,0,800,3,68,2,5,6,1,0,1,0,9920,0,9999999,2000,10,,6.0,3700.0
2012,69,29820,411,12,0,0,1,69,1,45,4,1,0,11,1,430,2290,108000,108000,501,,6.0,3700.0
2012,69,29820,411,12,0,0,3,61,2,48,4,1,0,11,3,230,7860,36000,108000,305,,6.0,3700.0
2012,77,29820,401,22,0,500,3,130,1,46,4,1,0,7,1,9610,8780,1500,1500,13,,6.0,5900.0
2012,97,29820,401,22,0,1200,3,108,2,54,4,1,1,7,2,4600,9290,10000,76600,428,,6.0,5900.0
2012,136,39900,101,22,0,550,4,199,1,19,6,6,0,7,1,9610,8780,20000,20000,169,,6.0,3700.0
2012,217,29820,404,13,1400,0,3,190,2,19,6,7,1,6,3,9920,0,0,130000,463,,6.0,5900.0
2012,97,29820,409,22,0,480,1,98,1,65,4,1,0,8,3,9920,0,10600,10600,97,,6.0,3700.0
2012,52,29820,407,12,0,0,1,52,2,76,1,1,0,5,3,4830,7670,9600,22430,165,,6.0,3700.0
2012,52,29820,407,12,0,0,2,56,1,80,1,1,0,6,3,9920,0,12830,22430,165,,6.0,3700.0
2012,84,29820,412,12,0,0,1,84,2,53,4,1,0,6,1,5400,7580,10000,10000,83,,6.0,5900.0
2012,208,29820,402,21,0,0,1,208,2,65,4,1,0,8,1,710,9170,46000,46000,421,,6.0,3700.0
2012,32,29820,409,12,0,0,1,33,1,27,6,7,0,11,1,3060,8190,30000,30000,256,,6.0,3700.0
2012,57,39900,102,22,0,1200,1,57,1,57,1,1,0,10,1,7700,3590,81200,115200,501,,6.0,5900.0
2012,116,29820,410,13,250,0,4,91,2,21,6,1,4,6,1,4760,5380,5400,77600,330,,6.0,3700.0
2012,102,29820,410,13,1400,0,2,129,1,50,4,1,1,6,3,9130,7690,0,41900,308,,6.0,3700.0
2012,102,29820,410,13,1400,0,3,92,2,50,5,1,0,3,3,9920,0,11500,11500,97,,6.0,3700.0
2012,66,29820,402,13,1800,0,2,85,1,20,6,1,0,6,2,4110,8680,1000,1000,6,,6.0,3700.0
2012,149,29820,405,0,0,0,1,149,2,37,6,2,0,2,3,9920,0,7600,9999999,0,,6.0,3700.0
2012,50,39900,101,13,1600,0,3,76,1,24,6,1,4,7,1,430,8190,35000,71200,246,,6.0,5900.0
2012,198,29820,409,22,0,600,1,198,2,55,6,1,1,6,1,4030,8590,12000,12000,102,,6.0,5900.0
2012,306,29820,401,22,0,830,1,306,2,21,6,1,0,6,1,4760,5080,4600,4600,38,,6.0,5900.0
2012,345,29820,409,22,0,710,1,345,2,28,6,2,0,6,2,3640,7980,28000,28000,177,,6.0,3700.0
2012,345,29820,409,22,0,710,2,253,2,8,6,2,0,1,0,9920,0,9999999,28000,177,,6.0,3700.0
2012,71,29820,401,13,650,0,1,71,2,27,1,1,0,10,1,730,8660,35000,75000,493,,6.0,5900.0
2012,71,29820,401,13,650,0,2,68,1,27,1,1,0,6,1,4040,8690,40000,75000,493,,6.0,5900.0
2012,130,29820,410,22,0,700,1,130,1,54,1,1,0,10,2,4760,4870,0,0,1,,6.0,5900.0
2012,130,29820,410,22,0,700,2,136,2,52,1,1,0,7,2,4700,5380,0,0,1,,6.0,5900.0
2012,52,29820,404,12,0,0,3,83,1,20,6,1,0,4,2,4140,8680,9400,23200,84,,6.0,3700.0
2012,43,29820,410,22,0,550,1,43,2,69,4,1,0,4,3,9920,0,14200,14200,131,,6.0,3700.0
2012,37,29820,401,12,0,0,1,37,2,57,1,1,0,10,3,800,7280,73100,110100,501,,6.0,3700.0
2012,37,29820,401,12,0,0,2,42,1,54,1,1,0,7,1,800,7280,37000,110100,501,,6.0,3700.0
2012,34,29820,405,22,0,550,1,34,2,19,6,1,4,6,3,9920,0,0,0,1,,6.0,3700.0
2012,86,39900,101,22,0,470,1,86,1,57,6,1,0,7,3,9920,0,14500,14500,123,,6.0,3700.0
2012,267,29820,413,22,0,800,1,268,1,51,1,1,4,8,1,6240,770,51000,51000,221,,6.0,3700.0
2012,267,29820,413,22,0,800,2,220,2,42,1,1,1,6,3,9920,0,0,51000,221,,6.0,3700.0
2012,267,29820,413,22,0,800,3,225,2,12,6,1,1,2,0,9920,0,9999999,51000,221,,6.0,3700.0
2012,267,29820,413,22,0,800,4,224,2,10,6,1,1,2,0,9920,0,9999999,51000,221,,6.0,3700.0
2012,132,29820,401,22,0,940,1,132,1,35,1,1,4,10,1,540,6990,30000,75000,493,,6.0,5900.0
2012,132,29820,401,22,0,940,2,99,2,31,1,1,0,10,1,2140,7270,45000,75000,493,,6.0,5900.0
2012,44,29820,406,12,0,0,1,44,2,61,1,6,0,8,3,3130,8190,0,0,1,,6.0,3700.0
2012,44,29820,406,12,0,0,2,48,1,63,1,6,0,6,3,4720,8680,0,0,1,,6.0,3700.0
2012,58,29820,412,22,0,850,1,58,2,25,6,1,0,10,1,4350,9090,19000,19000,161,,6.0,3700.0
2012,58,29820,412,22,0,850,2,60,1,28,6,1,0,7,3,4030,8680,17000,19000,144,,6.0,3700.0
2012,116,29820,407,22,0,900,1,117,2,36,4,1,4,6,1,4760,5170,10000,10000,64,,6.0,5900.0
2012,116,29820,407,22,0,900,2,103,1,13,6,1,4,2,0,9920,0,9999999,10000,64,,6.0,5900.0
2012,61,29820,409,12,0,0,2,92,2,25,2,7,4,6,1,5860,7580,24000,56000,243,,6.0,3700.0
2012,160,29820,407,22,0,790,1,160,2,56,1,1,4,8,3,5400,8370,0,15000,98,,6.0,5900.0
2012,160,29820,407,22,0,790,2,124,1,55,1,1,0,7,1,6355,770,15000,15000,98,,6.0,5900.0
2012,115,29820,408,22,0,900,1,115,1,54,1,2,0,7,3,5550,6370,20000,20000,130,,6.0,5900.0
2012,115,29820,408,22,0,900,2,108,2,54,1,6,0,6,3,4010,8680,0,20000,130,,6.0,5900.0
2012,179,29820,407,13,3000,0,1,179,1,39,1,4,0,11,1,10,6870,270,103670,372,,6.0,3700.0
2012,179,29820,407,13,3000,0,2,223,2,37,1,4,0,10,1,910,6890,98400,103670,372,,6.0,3700.0
2012,179,29820,407,13,3000,0,3,222,1,8,6,4,0,1,0,9920,0,9999999,103670,372,,6.0,3700.0
2012,179,29820,407,13,3000,0,4,217,1,4,6,4,0,1,0,9920,0,9999999,103670,372,,6.0,3700.0
2012,179,29820,407,13,3000,0,5,266,1,71,4,4,0,10,3,9920,0,5000,103670,372,,6.0,3700.0
2012,54,29820,408,22,0,750,1,55,2,85,5,1,0,11,3,9920,0,40000,40000,370,,6.0,5900.0
2012,102,29820,408,22,0,850,1,102,2,29,6,6,0,6,1,4760,5590,20000,20000,169,,6.0,3700.0
2012,35,29820,404,22,0,900,1,36,1,43,1,1,1,2,1,7340,8870,40000,84500,257,,6.0,3700.0
2012,35,29820,404,22,0,900,2,34,2,42,1,1,1,10,2,310,8680,9800,84500,257,,6.0,3700.0
2012,35,29820,404,22,0,900,3,58,1,24,6,1,1,7,2,4110,8680,9100,84500,257,,6.0,3700.0
2012,35,29820,404,22,0,900,4,55,2,20,6,1,1,4,2,4110,8680,12800,84500,257,,6.0,3700.0
2012,35,29820,404,22,0,900,5,34,2,19,6,1,1,5,3,4110,8680,12800,84500,257,,6.0,3700.0
2012,35,29820,404,22,0,900,6,40,1,2,6,1,1,0,0,9920,0,9999999,84500,257,,6.0,3700.0
2012,62,39900,102,22,0,1400,1,62,1,19,6,1,0,7,1,4140,8680,2300,2300,19,,6.0,3700.0
2012,155,29820,401,22,0,900,1,154,2,57,5,2,0,8,1,620,8190,50000,50000,422,,6.0,3700.0
2012,61,29820,411,13,1800,0,1,62,2,47,1,1,0,6,1,5000,7780,98000,213800,501,,6.0,3700.0
2012,61,29820,411,13,1800,0,2,71,1,48,1,1,0,10,1,4760,7870,76000,213800,501,,6.0,3700.0
2012,61,29820,411,13,1800,0,3,83,1,22,6,1,0,6,1,4220,4670,20000,213800,501,,6.0,3700.0
2012,61,29820,411,13,1800,0,4,70,1,12,6,1,0,2,0,9920,0,9999999,213800,501,,6.0,3700.0
2012,61,29820,411,13,1800,0,5,92,2,74,5,1,0,6,3,4720,8590,19800,213800,501,,6.0,3700.0
2012,65,29820,410,13,2000,0,5,103,1,44,1,6,0,7,1,7210,8770,30000,30500,167,,6.0,5900.0
2012,65,29820,410,13,2000,0,6,110,2,43,1,6,0,6,1,4000,1190,500,30500,167,,6.0,5900.0
2012,65,29820,410,13,2000,0,7,66,2,3,6,6,0,0,0,9920,0,9999999,30500,167,,6.0,5900.0
2012,15,39900,102,0,0,0,1,15,2,18,6,1,0,7,3,9920,0,0,9999999,0,,6.0,3700.0
2012,36,29820,407,12,0,0,1,36,2,79,5,1,0,11,3,9920,0,49700,49700,459,,6.0,3700.0
2012,119,29820,413,22,0,1100,1,120,1,69,1,1,0,11,3,9920,0,18020,18020,131,,6.0,5900.0
2012,119,29820,413,22,0,1100,2,128,2,57,1,6,0,3,3,9920,0,0,18020,131,,6.0,5900.0
2012,108,29820,403,22,0,740,1,108,2,57,6,2,0,6,3,620,9170,18000,18000,152,,6.0,3700.0
2012,38,29820,403,12,0,0,1,38,1,69,1,1,0,10,3,2320,7860,77000,77000,501,,6.0,3700.0
2012,38,29820,403,12,0,0,2,37,2,60,1,1,0,6,3,2300,8470,0,77000,501,,6.0,3700.0
2012,13,14460,1000,12,0,0,3,23,2,70,2,6,0,6,3,9920,0,8400,8400,77,,6.0,3700.0
2012,78,14460,1000,13,3200,0,3,96,2,26,6,1,0,11,2,2340,7890,0,360000,501,,6.0,5900.0
2012,48,35620,307,22,0,1400,2,56,2,25,6,7,4,11,2,2010,7870,9000,51000,75,,6.0,3700.0
2012,92,35620,1404,22,0,1600,2,134,1,32,6,6,0,11,3,9920,0,10000,10000,85,,6.0,3700.0
2012,96,35620,906,22,0,1500,3,106,1,19,6,1,0,7,1,5120,8180,5000,5000,42,,6.0,5900.0
2012,50,35620,1503,22,0,1600,1,50,1,27,6,6,0,11,1,3060,8190,47000,47000,397,,6.0,5900.0
2012,217,35620,702,13,2800,0,1,217,1,33,1,1,0,11,1,1530,9380,60000,60000,326,,6.0,5900.0
2012,217,35620,702,13,2800,0,2,183,2,30,1,1,0,10,3,2800,6670,0,60000,326,,6.0,5900.0
2012,65,35620,1404,22,0,1200,1,65,2,42,1,1,0,10,1,1010,7380,100450,300900,501,,6.0,3700.0
2012,65,35620,1404,22,0,1200,2,106,1,44,1,1,1,10,1,2600,6570,200450,300900,501,,6.0,3700.0
2012,65,35620,1404,22,0,1200,3,102,2,6,6,1,1,1,0,9920,0,9999999,300900,501,,6.0,3700.0
2012,65,35620,1404,22,0,1200,4,44,1,4,6,1,1,1,0,9920,0,9999999,300900,501,,6.0,3700.0
2012,98,45940,2302,0,0,0,1,98,1,19,6,4,0,6,2,9920,9920,0,9999999,0,,6.0,3700.0
2012,56,45940,2302,0,0,0,1,56,1,19,6,4,0,6,2,9920,9920,0,9999999,0,,6.0,3700.0
2012,61,37980,2003,13,1600,0,3,82,1,29,6,1,0,10,2,4820,6970,0,105000,501,,6.0,3700.0
2012,66,10740,803,0,0,0,1,66,1,27,6,2,0,10,1,3740,9470,35000,9999999,0,,6.0,3700.0
2012,40,10740,803,0,0,0,1,40,1,27,6,2,0,10,1,3740,9470,35000,9999999,0,,6.0,3700.0
2012,136,10740,801,13,970,0,1,135,1,86,1,1,0,0,3,9920,0,23680,28880,208,,6.0,3700.0
