State00,PUMA00,GEOID00,GISJOIN00,State10,PUMA10,GEOID10,GISJOIN10,State10_Name,PUMA10_Name,CPUMA00,CPUMA10,PUMA00_Pop00,PUMA10_Pop00,Part_Pop00,pPUMA00_Pop00,pPUMA10_Pop00,PUMA00_Pop10,PUMA10_Pop10,Part_Pop10,pPUMA00_Pop10,pPUMA10_Pop10,PUMA00_Land,PUMA10_Land,Part_Land,pPUMA00_Land,pPUMA10_Land
12,01502,1201502,G12001502,12,08302,1208302,G12008302,Florida,Marion County (Central)--Ocala City,232,232,"154,245","89,823",0,0.00,0.00,"210,950","102,804",0,0.00,0.00,"3,550,252,656","320,474,666",190,0.00,0.00
12,01502,1201502,G12001502,12,08303,1208303,G12008303,Florida,Marion County (South Central),232,232,"154,245","81,923","81,923",53.11,100.00,"210,950","128,473","128,473",60.90,100.00,"3,550,252,656","626,713,769","626,705,105",17.65,100.00
12,01600,1201600,G12001600,12,01701,1201701,G12001701,Florida,Citrus County,213,213,"171,430","118,085","118,085",68.88,100.00,"234,654","141,236","141,234",60.19,100.00,"2,902,739,865","1,491,752,041","1,491,715,860",51.39,100.00
12,01600,1201600,G12001600,12,06902,1206902,G12006902,Florida,Sumter (North) & Lake (North) Counties,213,213,"171,430","86,186","33,675",19.64,39.07,"234,654","131,679","71,276",30.37,54.13,"2,902,739,865","742,201,035","538,839,985",18.56,72.60
12,01600,1201600,G12001600,12,06903,1206903,G12006903,Florida,Lake (South) & Sumter (South) Counties,213,213,"171,430","94,751","19,670",11.47,20.76,"234,654","157,954","22,144",9.44,14.02,"2,902,739,865","1,984,183,742","872,184,020",30.05,43.96
12,01700,1201700,G12001700,12,01701,1201701,G12001701,Florida,Citrus County,221,213,"130,802","118,085",0,0.00,0.00,"172,780","141,236",2,0.00,0.00,"1,222,723,402","1,491,752,041","36,181",0.00,0.00
12,01700,1201700,G12001700,12,05301,1205301,G12005301,Florida,Hernando County,221,221,"130,802","130,802","130,802",100.00,100.00,"172,780","172,778","172,778",100.00,100.00,"1,222,723,402","1,222,687,221","1,222,687,221",100.00,100.00
12,01801,1201801,G12001801,12,06902,1206902,G12006902,Florida,Sumter (North) & Lake (North) Counties,213,213,"105,439","86,186","31,587",29.96,36.65,"170,829","131,679","36,059",21.11,27.38,"1,215,999,364","742,201,035","105,600,163",8.68,14.23
12,01801,1201801,G12001801,12,06903,1206903,G12006903,Florida,Lake (South) & Sumter (South) Counties,213,213,"105,439","94,751","73,852",70.04,77.94,"170,829","157,954","134,770",78.89,85.32,"1,215,999,364","1,984,183,742","1,110,380,749",91.31,55.96
12,01801,1201801,G12001801,12,09503,1209503,G12009503,Florida,Orange County (Southwest)--Disney-International Drive Region,213,239,"105,439","65,277",0,0.00,0.00,"170,829","105,917",0,0.00,0.00,"1,215,999,364","340,395,335","18,453",0.00,0.01
12,01802,1201802,G12001802,12,06901,1206901,G12006901,Florida,Lake County (North),213,213,"105,089","82,936","82,936",78.92,100.00,"126,223","100,839","100,839",79.89,100.00,"1,198,516,581","1,099,133,938","1,099,133,938",91.71,100.00
12,01802,1201802,G12001802,12,06902,1206902,G12006902,Florida,Sumter (North) & Lake (North) Counties,213,213,"105,089","86,186","20,924",19.91,24.28,"126,223","131,679","24,344",19.29,18.49,"1,198,516,581","742,201,035","97,760,888",8.16,13.17
12,01802,1201802,G12001802,12,06903,1206903,G12006903,Florida,Lake (South) & Sumter (South) Counties,213,213,"105,089","94,751","1,229",1.17,1.30,"126,223","157,954","1,040",0.82,0.66,"1,198,516,581","1,984,183,742","1,618,972",0.14,0.08
12,01802,1201802,G12001802,12,08301,1208301,G12008301,Florida,Marion County (North),213,232,"105,089","87,170",0,0.00,0.00,"126,223","100,021",0,0.00,0.00,"1,198,516,581","3,151,995,642","2,783",0.00,0.00
12,01901,1201901,G12001901,12,03500,1203500,G12003500,Florida,Flagler & Volusia (North Central) Counties,220,220,"192,698","54,698","4,866",2.53,8.90,"242,298","102,614","6,918",2.86,6.74,"2,260,785,976","1,316,825,997","59,605,604",2.64,4.53
12,01901,1201901,G12001901,12,10700,1210700,G12010700,Florida,Putnam & St. Johns (South) Counties,220,220,"192,698","89,332",0,0.00,0.00,"242,298","100,762",0,0.00,0.00,"2,260,785,976","2,506,224,750",710,0.00,0.00
12,01901,1201901,G12001901,12,12701,1212701,G12012701,Florida,"Volusia County (Central & Northwest)--DeLand, DeBary Cities & Pierson Town",220,220,"192,698","93,129","93,129",48.33,100.00,"242,298","110,993","110,993",45.81,100.00,"2,260,785,976","888,607,971","888,607,811",39.31,100.00
12,01901,1201901,G12001901,12,12702,1212702,G12012702,Florida,"Volusia County (Northeast)--Daytona Beach, Ormond Beach & Holly Hill Cities",220,220,"192,698","127,496","4,260",2.21,3.34,"242,298","127,717","6,318",2.61,4.95,"2,260,785,976","455,748,914","249,227,413",11.02,54.69
12,01901,1201901,G12001901,12,12704,1212704,G12012704,Florida,Volusia County (Southwest Central)--Deltona & Lake Helen Cities,220,220,"192,698","90,443","90,443",46.94,100.00,"242,298","118,069","118,069",48.73,100.00,"2,260,785,976","1,063,370,393","1,063,344,439",47.03,100.00
12,01902,1201902,G12001902,12,12702,1212702,G12012702,Florida,"Volusia County (Northeast)--Daytona Beach, Ormond Beach & Holly Hill Cities",220,220,"120,738","127,496","120,738",100.00,94.70,"118,838","127,717","118,838",100.00,93.05,"204,437,264","455,748,914","204,436,854",100.00,44.86
12,01902,1201902,G12001902,12,12704,1212704,G12012704,Florida,Volusia County (Southwest Central)--Deltona & Lake Helen Cities,220,220,"120,738","90,443",0,0.00,0.00,"118,838","118,069",0,0.00,0.00,"204,437,264","1,063,370,393",411,0.00,0.00
12,01903,1201903,G12001903,12,12702,1212702,G12012702,Florida,"Volusia County (Northeast)--Daytona Beach, Ormond Beach & Holly Hill Cities",220,220,"129,907","127,496","2,498",1.92,1.96,"133,457","127,717","2,561",1.92,2.01,"384,382,252","455,748,914","2,084,647",0.54,0.46
12,01903,1201903,G12001903,12,12703,1212703,G12012703,Florida,"Volusia County--Port Orange, Edgewater, New Smyrna Beach (East) & Oak Hill Cities",220,220,"129,907","127,409","127,409",98.08,100.00,"133,457","130,896","130,896",98.08,100.00,"384,382,252","382,272,062","382,272,062",99.45,100.00
12,01903,1201903,G12001903,12,12704,1212704,G12012704,Florida,Volusia County (Southwest Central)--Deltona & Lake Helen Cities,220,220,"129,907","90,443",0,0.00,0.00,"133,457","118,069",0,0.00,0.00,"384,382,252","1,063,370,393","25,543",0.01,0.00
12,02001,1202001,G12002001,12,09507,1209507,G12009507,Florida,"Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities",261,240,"154,102","102,575",0,0.00,0.00,"168,149","107,435",0,0.00,0.00,"213,494,055","83,367,328","6,879",0.00,0.01
12,02001,1202001,G12002001,12,11701,1211701,G12011701,Florida,Seminole County (West),261,261,"154,102","95,207","95,175",61.76,99.97,"168,149","106,584","106,573",63.38,99.99,"213,494,055","153,884,610","153,833,473",72.06,99.97
12,02001,1202001,G12002001,12,11702,1211702,G12011702,Florida,Seminole County (North Central),261,261,"154,102","89,813","45,396",29.46,50.55,"168,149","104,246","47,971",28.53,46.02,"213,494,055","113,463,084","48,403,448",22.67,42.66
12,02001,1202001,G12002001,12,11703,1211703,G12011703,Florida,Seminole County (South Central),261,261,"154,102","100,355","13,531",8.78,13.48,"168,149","104,294","13,605",8.09,13.04,"213,494,055","85,847,314","11,250,254",5.27,13.10
12,02002,1202002,G12002002,12,11702,1211702,G12011702,Florida,Seminole County (North Central),261,261,"104,758","89,813","42,787",40.84,47.64,"143,139","104,246","54,650",38.18,52.42,"455,200,008","113,463,084","62,389,584",13.71,54.99
12,02002,1202002,G12002002,12,11703,1211703,G12011703,Florida,Seminole County (South Central),261,261,"104,758","100,355","4,877",4.66,4.86,"143,139","104,294","5,187",3.62,4.97,"455,200,008","85,847,314","4,421,686",0.97,5.15
12,02002,1202002,G12002002,12,11704,1211704,G12011704,Florida,Seminole County (East),261,261,"104,758","79,853","57,094",54.50,71.50,"143,139","107,594","83,302",58.20,77.42,"455,200,008","440,912,536","388,388,738",85.32,88.09
12,02003,1202003,G12002003,12,11702,1211702,G12011702,Florida,Seminole County (North Central),261,261,"106,336","89,813","1,630",1.53,1.81,"111,419","104,246","1,625",1.46,1.56,"125,369,225","113,463,084","2,670,052",2.13,2.35
12,02003,1202003,G12002003,12,11703,1211703,G12011703,Florida,Seminole County (South Central),261,261,"106,336","100,355","81,947",77.06,81.66,"111,419","104,294","85,502",76.74,81.98,"125,369,225","85,847,314","70,175,375",55.97,81.74
12,02003,1202003,G12002003,12,11704,1211704,G12011704,Florida,Seminole County (East),261,261,"106,336","79,853","22,759",21.40,28.50,"111,419","107,594","24,292",21.80,22.58,"125,369,225","440,912,536","52,523,798",41.90,11.91
12,02101,1202101,G12002101,12,00901,1200901,G12000901,Florida,"Brevard County (Northwest)--Titusville, Rockledge & Cocoa Cities",205,205,"155,942","155,942","155,942",100.00,100.00,"183,425","183,425","183,425",100.00,100.00,"811,681,871","811,681,871","811,681,871",100.00,100.00
12,02102,1202102,G12002102,12,00902,1200902,G12000902,Florida,Brevard County (East)--Beaches & Merritt Island,206,206,"118,603","118,564","118,564",99.97,100.00,"115,850","115,817","115,817",99.97,100.00,"530,424,242","530,187,633","530,187,633",99.96,100.00
12,02102,1202102,G12002102,12,00904,1200904,G12000904,Florida,"Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns",206,208,"118,603","100,947",39,0.03,0.04,"115,850","127,851",33,0.03,0.03,"530,424,242","366,798,070","236,609",0.04,0.06
12,02103,1202103,G12002103,12,00903,1200903,G12000903,Florida,Brevard County (Southwest)--Melbourne & West Melbourne Cities,207,207,"100,779","100,777","100,777",100.00,100.00,"116,714","116,283","116,283",99.63,100.00,"902,343,729","901,438,889","901,390,158",99.89,99.99
12,02103,1202103,G12002103,12,00904,1200904,G12000904,Florida,"Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns",207,208,"100,779","100,947",2,0.00,0.00,"116,714","127,851",431,0.37,0.34,"902,343,729","366,798,070","666,695",0.07,0.18
12,02103,1202103,G12002103,12,09702,1209702,G12009702,Florida,Osceola County (East),207,241,"100,779","77,933",0,0.00,0.00,"116,714","117,840",0,0.00,0.00,"902,343,729","2,953,648,654","286,876",0.03,0.01
12,02104,1202104,G12002104,12,00903,1200903,G12000903,Florida,Brevard County (Southwest)--Melbourne & West Melbourne Cities,208,207,"100,906","100,777",0,0.00,0.00,"127,387","116,283",0,0.00,0.00,"365,895,711","901,438,889",946,0.00,0.00
12,02104,1202104,G12002104,12,00904,1200904,G12000904,Florida,"Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns",208,208,"100,906","100,947","100,906",100.00,99.96,"127,387","127,851","127,387",100.00,99.64,"365,895,711","366,798,070","365,894,765",100.00,99.75
12,02201,1202201,G12002201,12,09501,1209501,G12009501,Florida,Orange County (Northwest),238,238,"101,682","101,682","101,682",100.00,100.00,"126,654","126,654","126,654",100.00,100.00,"349,674,503","349,674,503","349,674,503",100.00,100.00
12,02202,1202202,G12002202,12,09502,1209502,G12009502,Florida,"Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town",239,239,"179,736","85,971","85,938",47.81,99.96,"263,807","121,592","121,592",46.09,100.00,"506,186,717","136,783,975","136,779,022",27.02,100.00
12,02202,1202202,G12002202,12,09503,1209503,G12009503,Florida,Orange County (Southwest)--Disney-International Drive Region,239,239,"179,736","65,277","65,277",36.32,100.00,"263,807","105,917","105,917",40.15,100.00,"506,186,717","340,395,335","340,376,882",67.24,99.99
12,02202,1202202,G12002202,12,09509,1209509,G12009509,Florida,Orange County (Southeast),239,239,"179,736","69,673","28,521",15.87,40.94,"263,807","122,100","36,298",13.76,29.73,"506,186,717","599,351,331","29,030,813",5.74,4.84
12,02203,1202203,G12002203,12,09504,1209504,G12009504,Florida,"Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle",239,239,"129,757","108,240","108,240",83.42,100.00,"168,365","125,220","125,220",74.37,100.00,"242,657,989","87,903,295","87,903,115",36.23,100.00
12,02203,1202203,G12002203,12,09509,1209509,G12009509,Florida,Orange County (Southeast),239,239,"129,757","69,673","21,517",16.58,30.88,"168,365","122,100","43,145",25.63,35.34,"242,657,989","599,351,331","154,754,873",63.77,25.82
12,02204,1202204,G12002204,12,09502,1209502,G12009502,Florida,"Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town",239,239,"136,998","85,971",0,0.00,0.00,"145,402","121,592",0,0.00,0.00,"95,890,108","136,783,975","4,954",0.01,0.00
12,02204,1202204,G12002204,12,09504,1209504,G12009504,Florida,"Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle",239,239,"136,998","108,240",0,0.00,0.00,"145,402","125,220",0,0.00,0.00,"95,890,108","87,903,295",180,0.00,0.00
12,02204,1202204,G12002204,12,09505,1209505,G12009505,Florida,Orange County (Central)--Orlando City (East Downtown) & Azalea Park,239,239,"136,998","108,850","41,826",30.53,38.43,"145,402","108,980","43,905",30.20,40.29,"95,890,108","64,219,939","28,626,314",29.85,44.58
12,02204,1202204,G12002204,12,09506,1209506,G12009506,Florida,Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast),239,239,"136,998","95,139","95,139",69.45,100.00,"145,402","101,497","101,497",69.80,100.00,"95,890,108","67,258,660","67,258,660",70.14,100.00
12,02205,1202205,G12002205,12,09505,1209505,G12009505,Florida,Orange County (Central)--Orlando City (East Downtown) & Azalea Park,240,239,"102,607","108,850",0,0.00,0.00,"107,446","108,980",0,0.00,0.00,"83,416,381","64,219,939","4,795",0.01,0.01
12,02205,1202205,G12002205,12,09507,1209507,G12009507,Florida,"Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities",240,240,"102,607","102,575","102,575",99.97,100.00,"107,446","107,435","107,435",99.99,100.00,"83,416,381","83,367,328","83,360,449",99.93,99.99
12,02205,1202205,G12002205,12,11701,1211701,G12011701,Florida,Seminole County (West),240,261,"102,607","95,207",32,0.03,0.03,"107,446","106,584",11,0.01,0.01,"83,416,381","153,884,610","51,137",0.06,0.03
12,02206,1202206,G12002206,12,09505,1209505,G12009505,Florida,Orange County (Central)--Orlando City (East Downtown) & Azalea Park,239,239,"141,404","108,850","67,024",47.40,61.57,"148,850","108,980","65,075",43.72,59.71,"103,701,530","64,219,939","35,588,830",34.32,55.42
12,02206,1202206,G12002206,12,09508,1209508,G12009508,Florida,Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park,239,239,"141,404","97,359","74,380",52.60,76.40,"148,850","107,817","83,775",56.28,77.70,"103,701,530","84,518,955","68,112,133",65.68,80.59
12,02206,1202206,G12002206,12,09510,1209510,G12009510,Florida,Orange County (Northeast),239,239,"141,404","61,546",0,0.00,0.00,"148,850","118,744",0,0.00,0.00,"103,701,530","525,986,197",567,0.00,0.00
12,02207,1202207,G12002207,12,09508,1209508,G12009508,Florida,Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park,239,239,"104,160","97,359","22,979",22.06,23.60,"185,443","107,817","24,042",12.96,22.30,"957,958,097","84,518,955","16,406,822",1.71,19.41
12,02207,1202207,G12002207,12,09509,1209509,G12009509,Florida,Orange County (Southeast),239,239,"104,160","69,673","19,635",18.85,28.18,"185,443","122,100","42,657",23.00,34.94,"957,958,097","599,351,331","415,565,645",43.38,69.34
12,02207,1202207,G12002207,12,09510,1209510,G12009510,Florida,Orange County (Northeast),239,239,"104,160","61,546","61,546",59.09,100.00,"185,443","118,744","118,744",64.03,100.00,"957,958,097","525,986,197","525,985,630",54.91,100.00
12,02300,1202300,G12002300,12,00903,1200903,G12000903,Florida,Brevard County (Southwest)--Melbourne & West Melbourne Cities,241,207,"172,493","100,777",0,0.00,0.00,"268,685","116,283",0,0.00,0.00,"3,431,475,929","901,438,889","47,785",0.00,0.01
12,02300,1202300,G12002300,12,09701,1209701,G12009701,Florida,Osceola County (West),241,241,"172,493","94,560","94,560",54.82,100.00,"268,685","150,845","150,845",56.14,100.00,"3,431,475,929","478,068,656","478,068,656",13.93,100.00
12,02300,1202300,G12002300,12,09702,1209702,G12009702,Florida,Osceola County (East),241,241,"172,493","77,933","77,933",45.18,100.00,"268,685","117,840","117,840",43.86,100.00,"3,431,475,929","2,953,648,654","2,953,359,488",86.07,99.99
12,02401,1202401,G12002401,12,05706,1205706,G12005706,Florida,Hillsborough County (Northeast),254,227,"150,697","101,490",0,0.00,0.00,"173,680","125,158",0,0.00,0.00,"745,588,784","541,205,242","8,626",0.00,0.00
12,02401,1202401,G12002401,12,10501,1210501,G12010501,Florida,Polk County (Northwest),254,254,"150,697","150,697","150,697",100.00,100.00,"173,680","173,680","173,680",100.00,100.00,"745,588,784","745,580,158","745,580,158",100.00,100.00
12,02402,1202402,G12002402,12,10502,1210502,G12010502,Florida,Polk County (Northeast),255,255,"125,708","125,708","125,708",100.00,100.00,"158,399","158,399","158,399",100.00,100.00,"823,748,472","823,730,192","823,730,192",100.00,100.00
12,02402,1202402,G12002402,12,10504,1210504,G12010504,Florida,Polk County (South),255,257,"125,708","102,295",0,0.00,0.00,"158,399","137,001",0,0.00,0.00,"823,748,472","2,705,955,158","18,280",0.00,0.00
12,02403,1202403,G12002403,12,02700,1202700,G12002700,Florida,"Southwest Heartland--Highlands (Northwest), DeSoto & Hardee Counties",257,216,"102,295","136,646",0,0.00,0.00,"137,001","150,505",0,0.00,0.00,"2,705,939,325","4,362,656,522",487,0.00,0.00
12,02403,1202403,G12002403,12,10503,1210503,G12010503,Florida,Polk County (Central),257,256,"102,295","105,224",0,0.00,0.00,"137,001","133,015",0,0.00,0.00,"2,705,939,325","374,546,126","1,961",0.00,0.00
12,02403,1202403,G12002403,12,10504,1210504,G12010504,Florida,Polk County (South),257,257,"102,295","102,295","102,295",100.00,100.00,"137,001","137,001","137,001",100.00,100.00,"2,705,939,325","2,705,955,158","2,705,936,878",100.00,100.00
12,02404,1202404,G12002404,12,10503,1210503,G12010503,Florida,Polk County (Central),256,256,"105,224","105,224","105,224",100.00,100.00,"133,015","133,015","133,015",100.00,100.00,"374,544,165","374,546,126","374,544,165",100.00,100.00
12,02501,1202501,G12002501,12,05705,1205705,G12005705,Florida,Hillsborough County (North Central)--Tampa City (North),251,226,"117,591","105,500",0,0.00,0.00,"193,189","146,416",0,0.00,0.00,"1,232,921,331","267,270,580","150,227",0.01,0.06
